EVENT_TYPE,comment,EVENT_ID
RINGING,ASSIGNED TO AGENCY AG ENTERPRISES,19110
CASH_PICK_UP,PIC-UP ON 22/1,21431
RINGING,RNG.,9696
RINGING,RNG.,18994
PROMISE_TO_PAY,WILL PAY 0N 29TH,11793
PROMISE_TO_PAY,PTP 20/12 BY ONLINE.,17199
PAID,PAID BY CASH,3679
PAID,CM DEPOSIT 3 EMI BY CASH .,17206
PROMISE_TO_PAY,PTP 24/10 AT RESY ADD.,4224
RINGING,RNG,28612
NOT_CONTACTABLE,CM MOB NO WRONG,27440
RINGING,RNG,27230
PAID,CM HAS MADE THE PYMT OF RS 2172 THROUGH ONLINE ON 16/01,24039
PROMISE_TO_PAY,WILL PAY ON 30TH,5396
CASH_PICK_UP,ASSIGNED TO AGENCY NATRAJ MOTOR,21622
PROMISE_TO_PAY,PROMISE TO PAY BY CASH ON 21 DEC 2018,17013
NOT_CONTACTABLE,UNASSIGNED AGENCY,4893
PROMISE_TO_PAY,XXX-XXX-XXXX  CM WILL DO PYMT BY ONLINE ON 11/01,22622
PROMISE_TO_PAY,XXX-XXX-XXXX CM WILL DO PYMT BY ONLINE ON 02/01,20186
PROMISE_TO_PAY,PTP 22/11 AT RESY ADD.,9770
CASH_PICK_UP,PTP,27316
CASH_PICK_UP,PIC-UP ON 21/1,22251
CASH_PICK_UP,XXX-XXX-XXXX//XXX-XXX-XXXX ARRANGE EXECUTIVE AT BOMBAY CENTRAL..ON 27/12,18678
RINGING,"RNG 	XXX-XXX-XXXX",28292
PAID,CM GIVEN 1 EMI BY CASH,13712
PROMISE_TO_PAY,CM SAID TODAY MAKE EMI,28947
FOLLOW_UP,CALL BACK,3439
PAID,PAID,13089
RINGING,RNG.,6338
RINGING,RNG.,18262
PAID,PAID,28526
NOT_CONTACTABLE,ASSIGNED TO AGENCY NATRAJ MOTOR,4907
PROMISE_TO_PAY,PTP,27431
FOLLOW_UP,CM IS DRIVING..SO CBK AFTER SOME TIME..28/01,26979
RINGING,ASSIGNED TO AGENCY AG ENTERPRISES,21767
CASH_PICK_UP,PIC-UP,14291
FOLLOW_UP,CM SAID CALL BACK AFTER SOME TIME,16253
FOLLOW_UP,CB.,8786
PAID,CM GIVEN 1 EMI BY CASH,11796
RINGING,RNG,27037
PROMISE_TO_PAY,PTP,18028
PAID,CM GIVEN 1 EMI BY CAHS,24588
RINGING,RNG.,15776
NOT_CONTACTABLE,SWT,6457
CASH_PICK_UP,PIC-UP,28225
RINGING,REASSIGNED BY HARDIK KADAKIA,5142
PROMISE_TO_PAY,PTP 6/11 BY ONLINE.,6644
CASH_PICK_UP,CM SAID SEND THE EXECUTIVE AND COLLECT THE EMI,17592
PROMISE_TO_PAY,RNG.,8339
RINGING,RNG,13161
FOLLOW_UP,CM SAID CALL BACK AFTER,3592
FOLLOW_UP,CM SAID SHE WILL MAKE PYMT BY 15/02,29516
PROMISE_TO_PAY,CM SAID HE MAKE THE PAYMENT BY ONLINE,14480
RINGING,RNG.,17644
RINGING,RNG,27491
RINGING,ASSIGNED TO AGENCY NATRAJ MOTOR,26844
RINGING,CM MOB NO RINGING,4509
RINGING,RINGING.,22755
NOT_CONTACTABLE,CM MOB NO SWITCH OFF,17616
NOT_CONTACTABLE,SWITCH OFF.,25875
FOLLOW_UP,CM SAID CALL BACK AFTER 10 MIN,12498
RINGING,RNG,29918
PROMISE_TO_PAY,XXX-XXX-XXXX CALL ON THIS NO CM SAID HE MAKE THE PAYMENT ON MONDAY .,28343
FOLLOW_UP,CM HAS GIVEN AMT TO EXECUTIVE ON 22/01,25502
CASH_PICK_UP,XXX-XXX-XXXX CALL ON CM MOB NO CM SAID SEND THE EXECUTIVE AND COLLECT THE EMI,26870
PAID,CM GIVEN 1 EMI BY CASH,29216
RINGING,"RNG 	SHAFIQ SHAKHI	XXX-XXX-XXXX",28219
NOT_CONTACTABLE,MOBILE NO IS SWITCH OFF,9874
PROMISE_TO_PAY,PTP 23/10 ONLINE.,4117
PROMISE_TO_PAY,CM SAID HE MAKE THE PAYMENT,27527
PAID,CM HAS MADE THE PYMT OF RS 2203 THROUGH AGENCY ON 04/01,20641
PROMISE_TO_PAY,ARRANGE EXECUTIVE AT HIS RESI ADD ON 19/10,2903
RINGING,RNG,25936
NOT_CONTACTABLE,REASSIGNED BY HARDIK KADAKIA,7521
RINGING,REASSIGNED BY HARDIK KADAKIA,3004
PROMISE_TO_PAY,PTP 25/10 AT RESY ADD.,4301
NOT_CONTACTABLE,ASSIGNED TO AGENCY NATRAJ MOTOR,22320
CASH_PICK_UP,PIC-UP,13451
RINGING,RNG.,13216
RINGING,RNG.,19478
PROMISE_TO_PAY,REASSIGNED BY HARDIK KADAKIA,22212
PROMISE_TO_PAY,PTP ON 07-12-18 / CUSTOMER IN HOSPITAL / FAMILY MEMBER COMMITTED TO PAY 3- EMI ON 7TH DEC 2018 OTHERWISE THEY WILL SURRENDER THE BIKE,12176
RINGING,RNG,22788
RINGING,RNG,18897
RINGING,RNG,4293
NOT_CONTACTABLE,SWITCH OFF,20148
RINGING,RNG,16887
PAID,CM MAKE THE PAYMENT BY ONLINE,14570
RINGING,RNG.,14049
PROMISE_TO_PAY,WILL PAY ON 30TH,5561
PROMISE_TO_PAY,PROMISE TO PAY BY CASH ON 23 NOV 2018,10627
RINGING,RNG,11446
PROMISE_TO_PAY,WILL PAY ON 6TH,28461
PAID,CM GIVEN 1 EMI BY CASH,12137
CASH_PICK_UP,PIC-UP.,7277
RINGING,RNG,20864
PROMISE_TO_PAY,PTP ON 29-11-18,11950
RINGING,RINGING.,24255
PAID,PAID,22091
RINGING,RNG FOR AKASH,13063
RINGING,CM MOB NO RINGING,29120
PROMISE_TO_PAY,WILL PAY ON 9TH,21733
PROMISE_TO_PAY,REASSIGNED BY HARDIK KADAKIA,8124
PAID,CM HAS MADE THE PYMT OF RS 3066 THROUGH AGENCY ON 27/11,11495
PAID,CM HAS MADE THE PYMT OF RS 2776 THROUGH CHQ ON 11/01,23287
RINGING,RINGING.,4558
CASH_PICK_UP,REASSIGNED BY HARDIK KADAKIA,8119
PAID,CM GIVEN 1 EMI BY CASH,12456
NOT_CONTACTABLE,REASSIGNED BY HARDIK KADAKIA,8261
PAID,CM HAS MADE THE PYMT OF RS 1619 THROUGH AGENCY ON 14/01,23346
RINGING,CUSTOMER CALL NOT RECEIVE..,4503
NOT_CONTACTABLE,CM MOB NO NOT RICHABLE,8546
PAID,CM PAY 1 EMI,6358
RINGING,CM SAYS PAYMENT PAID TO SUSHMA. I HAVE RECEIPT . NOW RECEIPT SENT,24248
CASH_PICK_UP,CM SAID SEND THE EXECUTIVE AND COLLECT THE EMI,23672
FOLLOW_UP,CALL BACK,5222
NOT_CONTACTABLE,REASSIGNED BY HARDIK KADAKIA,7519
PROMISE_TO_PAY,CM SAID HE MAKE THE PAYMENT ON 20-NOV,7164
RINGING,CM MOB NO RINGING,25050
RINGING,RNG,26998
PROMISE_TO_PAY,PTP 7/2,28914
PAID,CM HAS MADE THE PYMT OF RS 2160 THROUGH AGENCY ON 29/09,1720
PAID,CM HAS MADE THE PYMT OF RS 3686 THROUGH AGENCY ON 31/01,27795
PROMISE_TO_PAY,WILL   PAY ON 20TH,3375
FOLLOW_UP,CM MOB NO XXX-XXX-XXXX CM SAID CALL BACK TOM,3976
NOT_CONTACTABLE,ASSIGNED TO AGENCY NATRAJ MOTOR,21886
NOT_CONTACTABLE,11-OCT-18 CM MOB NO IS NOT REACHABLE,2429
PROMISE_TO_PAY,PTP 31/10 BY ONLINE.,5825
PAID,PAID,27821
RINGING,RNG,28119
CASH_PICK_UP,PIC-UP,13799
NOT_CONTACTABLE,THIS NO IS WRONG NO.,8707
NOT_CONTACTABLE,"1ST REF NO IS WRONG NO. AND KIRAN SAYS I HAVE NO CANTACT NO FOR NILESH , AND SHE SAID CM IS RESIGNATION .",3640
RINGING,RNG.,10237
RINGING,RNG,2779
PROMISE_TO_PAY,PTP 30/11 BY ONLINE.,12178
PROMISE_TO_PAY,PTP ON 08-01-19,21110
NOT_CONTACTABLE,CM MOB NO IS NOT REACHABLE,2560
PAID,PAID,4276
CASH_PICK_UP,ASSIGNED TO AGENCY AG ENTERPRISES,7933
PROMISE_TO_PAY,PTP 3/12 BY ONLINE.,12001
CASH_PICK_UP,PIC-UP ON 19/1,24578
NOT_CONTACTABLE,REASSIGNED BY HARDIK KADAKIA,23906
RINGING,RNG,24582
PROMISE_TO_PAY,ASSIGNED TO AGENCY AG ENTERPRISES,17526
FOLLOW_UP,CM WILL COME TO OFFICE ON 10/01,22199
PROMISE_TO_PAY,PTP 2/11 AT RESY ADD.,5894
RINGING,RNG,26336
PAID,CM HAS MADE THE PYMT OF RS 8941 THROUGH ONLINE ON 28/01,27072
NOT_CONTACTABLE,CUSTOMER SAYING WRONG NUMBER AND NO REF NO.,16105
RINGING,CM MOB NO RINGING,28236
RINGING,RNG,6536
PROMISE_TO_PAY,PTP 1/11 AT RESY ADD.,5505
PAID,CM GIVEN 1 EMI BY CASH,24153
RINGING,RNG,27329
PROMISE_TO_PAY,PTP 7/1 BY ONLINE,21230
NOT_CONTACTABLE,CM MOB NO NOT REACHABLE,17537
PAID,ASSIGNED TO AGENCY AG ENTERPRISES,11130
NOT_CONTACTABLE,NC,29700
PAID,CM GIVEN 1 EMI BY CASH,29636
CASH_PICK_UP,CM SAID SEND THE EXECUTIVE AND COLLECT THE EMI,26015
NOT_CONTACTABLE,NON CONTACTABLE.,26339
RINGING,RNG.,9052
PAID,PAID,14741
CASH_PICK_UP,PIC-UP,11385
PAID,PAID,6289
PAID,CM HAS MADE THE PYMT OF RS 1373 THROUGH ONLINE ON 22/11,10412
PAID,CM GIVEN 1 EMI BY CASH .,16652
FOLLOW_UP,ASSIGNED TO AGENCY NATRAJ MOTOR,21867
PAID,CM HAS MADE THE PYMT OF RS 9158 THROUGH AGENCY ON 15/01,23597
RINGING,RNG,20902
RINGING,VISITED AT CM'S RESY ADD BUT CM IS NOT AVAILABLE AND VEHICLE TRACE BUT VEHICLE IS NOT AVAILABLE.,19424
RINGING,REASSIGNED BY HARDIK KADAKIA,5146
PAID,CASH PAID ON 01-12-18 ( 8000 RS ),12463
RINGING,RNG.,22999
RINGING,XXX-XXX-XXXX RNG,20137
PAID,CASH DIPOSITED,24773
NOT_CONTACTABLE,NO RINGING.,21388
PROMISE_TO_PAY,PTP 24/12 BY ONLINE.,17864
RINGING,RNG,28858
NOT_CONTACTABLE,NC,17310
RINGING,CM MOB NO RINGING,19160
RINGING,REASSIGNED BY HARDIK KADAKIA,15368
RINGING,RNG XXX-XXX-XXXX,27768
PAID,PAID,14088
PROMISE_TO_PAY,WILL PAY ON 20TH,2790
RINGING,RNG.,5680
FOLLOW_UP,CALL BACK,7963
PAID,CM HAS MADE THE PYMT OF RS 2200 BY CASH DEPOSIT TO BANK ON 28/11,12712
PAID,CM GIVEN 1 EMI BY CASH,16654
CASH_PICK_UP,CM SAID SEND THE EXECUTIVE AND COLL THE EMI .,6799
RINGING,NOT RECEIVED CALL,4441
RINGING,RNG,12792
FOLLOW_UP,CUSTOMER VEHICLE SERVICE CENTER AND SERVICE OWNER  IS GOING TO OUTSTATION SO HE COME ON 28/12/2018 AND VEHICLE SURRENDER..,16406
PROMISE_TO_PAY,PTP 12/10 BY ONLINE.,13883
RINGING,RNG.,10422
PAID,CM GIVEN 1 EMI BY CASH,16160
RINGING,RNG,25461
RINGING,RNG,12292
PAID,PAID,8590
PAID,CM HAS MADE THE PYMT OF RS 2860 THROUGH AGENCY ON 19/10,3362
PAID,PAID CASH,9205
PAID,CM HAS DONE THE PYMT OF RS 5977 BY ONLINE ON 17/09/18,1170
RINGING,"RNG FAMILY MEMBER	KIRAN	XXX-XXX-XXXX",20454
PAID,CM HAS MADE THE PYMT OF RS 2998 THROUGH AGENCY ON 3/12,12600
RINGING,RNG,8572
CASH_PICK_UP,CM SAID HE RELISED TODAY PAYMENT HE WANT EMI STATMENT,27403
PAID,PAID,17125
RINGING,"RNG FAMILY MEMBER	KIRAN	XXX-XXX-XXXX",20855
RINGING,RNG,28672
PAID,CM HAS MADE THE PYMT THOUGH CHQ ON 2/11,6239
PAID,PAID,18473
CASH_PICK_UP,PIC-UP,9482
PAID,CM GIVEN 1 EMI BY CASH,10880
RINGING,RINGING,5290
PAID,CM NACH IS CLEARE,5062
PROMISE_TO_PAY,PROMISE TO PAY ON 1 NOV 2018 BY CASH,5560
NOT_CONTACTABLE,ASSIGNED TO AGENCY AG ENTERPRISES,21777
RINGING,RNG.,10420
RINGING,RNG.,12669
RINGING,RNG.,5763
PAID,CM SAID HE MAKE THE PAYMENT BY ONLINE,18547
PROMISE_TO_PAY,PROMISE TO PAY BY CASH ON 01 JAN 2018,19807
RINGING,XXX-XXX-XXXX RNG,19782
FOLLOW_UP,CB,12261
RINGING,RINGING.,24345
RINGING,ASSIGNED TO AGENCY AG ENTERPRISES,14683
PROMISE_TO_PAY,PTP 22/11 BY ONLINE.,10184
PAID,CM HAS MADE THE PYMT OF RS 2860 THROUGH AGENCY ON 16/01,23976
PAID,PAID,25320
FOLLOW_UP,BUSY.,3635
PAID,CM HAS MADE THE PYMT OF RS 2971 THROUGH AGENCY ON 12/11,6955
FOLLOW_UP,CALL BACK ON 10-09-19,21895
PAID,PAID BY ONLINE,20923
PAID,PAID,8988
RINGING,RNG,12639
PROMISE_TO_PAY,PROMISE TO PAY ON 25 OCT 2018,4555
PROMISE_TO_PAY,PROMISE TO PAY ON 2 NOV 2018,5503
NOT_CONTACTABLE,NC,27878
PROMISE_TO_PAY,PTP 30/1,27018
NOT_CONTACTABLE,NOT CONTACTABLE / CUSTOMER SAYING WRONG NO. ALL REFERENCE NO. NON CONTACT ABLE,12071
PROMISE_TO_PAY,PROMISE TO PAY,4403
RINGING,RNG,23049
PAID,WILL PAY ONLINE,14043
CASH_PICK_UP,XXX-XXX-XXXX CM SD HE MK THE PAMT EXU COLL TOMM 3 EMI 14/12/2018,15436
RINGING,RNG,14438
RINGING,RNG,24962
RINGING,RINGING.,24518
RINGING,RNG.,25117
PROMISE_TO_PAY,PTP 6/11 BY ONLINE.,6635
CASH_PICK_UP,ASSIGNED TO AGENCY AG ENTERPRISES,14616
NOT_CONTACTABLE,THIS NO IS OUT OFF SERVICE.,23356
PROMISE_TO_PAY,PTP 14/1 BY ONLINE.,22286
NOT_CONTACTABLE,NC,13777
RINGING,RINGING.,25138
RINGING,ASSIGNED TO AGENCY AG ENTERPRISES,19074
RINGING,RNG,23302
RINGING,RNG,10638
PAID,CM HAS MADE THE PYMT OF RS 9330 THROUGH AGENCY ON 02/01,20155
PAID,PAID,14498
PROMISE_TO_PAY,PTP 14/1 BANK DEPOSIT,23205
PAID,PAID ON 29-11-18,12070
RINGING,RNG.,17356
FOLLOW_UP,CM WILL CONFIRM BY AFTER SOME TIME..17/12,16143
PROMISE_TO_PAY,PTP 30/11,5387
NOT_CONTACTABLE,SWT,6108
RINGING,CM MOB NO RINGING,16545
NOT_CONTACTABLE,NC,16416
RINGING,CM MOB NO RINGING,24405
NOT_CONTACTABLE,REASSIGNED BY HARDIK KADAKIA,4188
PROMISE_TO_PAY,CM SAID MAKE EMI,28949
NOT_CONTACTABLE,MOBILE NO IS SWITCH OFF,17106
RINGING,RINGING.,26977
PROMISE_TO_PAY,CM SAID HE MAKE THE PAYMENT ON 25-JAN,25150
NOT_CONTACTABLE,SWITCH OFF,26321
RINGING,REASSIGNED BY HARDIK KADAKIA,15375
NOT_CONTACTABLE,REASSIGNED BY HARDIK KADAKIA,7447
RINGING,RNG,29063
RINGING,RNG,18948
RINGING,RNG,20399
PAID,PAID,27847
RINGING,RNG.,8605
RINGING,RNG,24000
RINGING,RNG,26612
RINGING,ASSIGNED TO AGENCY AG ENTERPRISES,18108
CASH_PICK_UP,ASSIGNED TO AGENCY AG ENTERPRISES,6803
CASH_PICK_UP,ASSIGNED TO AGENCY NATRAJ MOTOR,11034
RINGING,ASSIGNED TO AGENCY AG ENTERPRISES,16862
RINGING,XXX-XXX-XXXX  RNG,19148
PROMISE_TO_PAY,CUS SAY TO 2 EMI PAY IN 20/2/2019..,28464
RINGING,RNG,9416
PAID,"7264	1/17/2019	BY CASH  - VADODARA MAIN BRANCH	ESCROW",24727
CASH_PICK_UP,CM SAID SEND THE EXECUTIVE AND COLLECT THE EMI .,12932
PAID,REASSIGNED BY HARDIK KADAKIA,14825
PAID,CM HAS MADE THE PYMT OF RS 3474 THROUGH AGENCY ON 29/01,27313
RINGING,CM MOB NO RINGING,27762
RINGING,XXX-XXX-XXXX REFF NO (DEEPAK SARKATE ) CM'S FRND WILL PASS THE MSG,12120
CASH_PICK_UP,CM SAID TODAY RELISED PAYMENT,27890
NOT_CONTACTABLE,MOBILE NO IS SWITCH OFF,5334
FOLLOW_UP,REASSIGNED BY HARDIK KADAKIA,11600
NOT_CONTACTABLE,NC,26275
PAID,PAID,28140
FOLLOW_UP,XXX-XXX-XXXX CM'S BROTHER WILL PASS THE MSG,11966
RINGING,RNG,22994
PAID,869,2982
PROMISE_TO_PAY,PROMISE TO PAY BY CASH ON 28 NOV 2018,11729
RINGING,RNG.,10433
CASH_PICK_UP,CM SAID SEND THE EXECUTIVE AND COLLECT THE EMI BY CASH,10776
PAID,CM HAS MADE THE PYMT OF RS 2806 THROUGH AGENCY ON 9/01,21696
PROMISE_TO_PAY,PTP 25/10 ONLINE.,4533
PAID,CM GIVEN 1 EMI BY CASH,24899
RINGING,RNG.,16236
PAID,PAID,1374
PAID,CM GIVEN 1 EMI BY CASH,23369
PAID,PAID CASH,3601
PROMISE_TO_PAY,PTP 27/11 BY ONLINE.,11509
PAID,CM HAS MADE THE PYMT OF RS 4500 BY ONLINE ON 30/11,12098
PROMISE_TO_PAY,PTP 12/12 BY ONLINE.,14949
PROMISE_TO_PAY,PTP 12/12 BY ONLINE.,15058
PAID,PAID,15456
NOT_CONTACTABLE,ASSIGNED TO AGENCY AG ENTERPRISES,21769
PAID,CM MADE BY ONLINE,2755
PAID,CM GIVEN 1 EMI,5003
NOT_CONTACTABLE,THIS NO IS OUT OF SERVICE.,3348
PAID,CM GIVEN 1 EMI BY CASH,11521
NOT_CONTACTABLE,NOT IN SERVICE.,4221
PROMISE_TO_PAY,ASSIGNED TO AGENCY NATRAJ MOTOR,4345
RINGING,RNG,22255
CASH_PICK_UP,CM SAID SEND THE EXECUTIVE AND COLLECT THE EMI,21921
NOT_CONTACTABLE,ASSIGNED TO AGENCY NATRAJ MOTOR,10997
RINGING,RNG,21136
CASH_PICK_UP,CM SAID SEND THE EXECUTIVE AND COLLECT THE EMI,25803
CASH_PICK_UP,PIC-UP,20142
RINGING,RINGING.,24859
NOT_CONTACTABLE,OUT OF SERVICE.,15384
FOLLOW_UP,"CM  SAYS CALLED,  AFTER TACK WITH BROTHER .",6256
RINGING,CM MOB NO RINGING,24263
PAID,CM SAID HE GIVEN 1 EMI BY CASH,19417
FOLLOW_UP,CM SAID SEND ME STATEMENT  AND CALL BACK AFTER SOME TIME,2767
RINGING,RNG,23733
NOT_CONTACTABLE,THIS NO IS NOT REACHABLE.,3758
RINGING,RINGING,7955
RINGING,RNG.,10236
PAID,CM GIVEN 2 EMI BY CASH,27024
PROMISE_TO_PAY,CALLED BACK.,3508
PAID,CM HAS MADE THE PYMT OF RS 1981 THROUGH AGENCY ON 15/01,23583
PAID,CM GIVEN 1 EMI,2437
PROMISE_TO_PAY,STATEMENT  SEND,11785
PROMISE_TO_PAY,WILL PAY ON 25TH,25958
PAID,PAID,6113
NOT_CONTACTABLE,UNASSIGNED AGENCY,4895
PROMISE_TO_PAY,CM READY TO PAY AFTER CM'S SALARY.,18734
NOT_CONTACTABLE,MOBILE NO IS NOT AVAILABLE,4460
RINGING,RNG,22293
PAID,PAID ON 04-01-19,20712
PAID,REASSIGNED BY HARDIK KADAKIA,8336
PAID,PAID,20422
RINGING,XXX-XXX-XXXX RNG,16954
PAID,PAID,6061
CASH_PICK_UP,PIC-UP ON 17/1 AT RESI ADD.,23531
RINGING,RNG,21439
FOLLOW_UP,CM'S BROTHER WLL CONFIRM BY 15/12,15657
PAID,PAID CASH,9202
PAID,PAID,19013
PROMISE_TO_PAY,WILL PAY ON 11TH,21726
PROMISE_TO_PAY,PTP 23/10,4143
PAID,CM GIVEN 1 EMI BY CASH,10996
RINGING,RNG,19328
CASH_PICK_UP,ASSIGNED TO AGENCY AG ENTERPRISES,21891
RINGING,RNG,21324
NOT_CONTACTABLE,NC,4719
PROMISE_TO_PAY,PTP 26/11 AT RESY ADD.,10673
FOLLOW_UP,KANAN SAID CM WILL MAKE PYMT ON 8/12,12794
PROMISE_TO_PAY,PTP 19/1 BY ONLINE.,23683
PROMISE_TO_PAY,PTP 2ND NOV.,5771
NOT_CONTACTABLE,SWITCH OFF.,7177
PAID,CM HAS MADE THE PYMT OF RS 4148 THROUGH AGENCY ON 4/12,12871
RINGING,XXX-XXX-XXXX RNG,19594
RINGING,ASSIGNED TO AGENCY JAI MATA DI COLLECTION AGENCY,8144
PAID,PAID,2058
PROMISE_TO_PAY,WILL PAY ON 18TH,23607
NOT_CONTACTABLE,NC,26402
CASH_PICK_UP,XXX-XXX-XXXX CM SD HE MK THE PAMT EXU COLL 2 EMI 14/12/2018,15338
PROMISE_TO_PAY,CM WILL DO PYMT BY ONLINE ON 17/10,2967
CASH_PICK_UP,PIC-UP,17968
RINGING,RNG,29818
RINGING,RNG.,15103
FOLLOW_UP,ASSIGNED TO AGENCY NATRAJ MOTOR,10664
PAID,CM HAS MADE THE PYMT OF RS 2550 THROUGH AGENCY ON 15/12,16565
RINGING,RNG,23006
NOT_CONTACTABLE,NC,20530
PAID,CM HAS MADE THE PYMT OF RS 1978 THROUGH CHQ ON 26/10,5056
PAID,CM HAS MADE THE PYMT OF RS 2254 THROUGH AGENCY ON 27/12,19041
CASH_PICK_UP,ARRANGE EXECUTIVE AT OFFICE ADD ON 9/01,21737
PROMISE_TO_PAY,PTP 23/10 AT RESY ADD. 6.30PM,4240
FOLLOW_UP,CM SAID CALL BACK AFTER SOME TIME,16795
CASH_PICK_UP,PIC-UP 21/1,24549
PAID,PAID,14124
PAID,PAID,5039
PAID,CASH,9768
PROMISE_TO_PAY,PTP 23/11 BY ONLINE.,10600
PAID,CM HAS MADE THE PYMT OF RS 23932 THROUGH AGENCY ON 26/11,11069
PAID,CM HAS MADE THE PYMT OF RS 1936 THROUGH ONLINE ON 16/01,24254
RINGING,RNG,23078
PROMISE_TO_PAY,PTP 15/1 BY ONLINE.,23575
PAID,PAID,25805
RINGING,RNG,19134
RINGING,REASSIGNED BY HARDIK KADAKIA,29482
NOT_CONTACTABLE,NC,17330
PROMISE_TO_PAY,PIC-UP.,6224
FOLLOW_UP,CM'S BROTHER WILL CONFIRM BY 5 PM 13/11,7508
RINGING,RNG,23024
CASH_PICK_UP,ARRANGE EXECUTIVE AT OFFICE ADD N 26/12 BEFORE 5 PM,18594
RINGING,RINGING.,23693
RINGING,CM MOB NO RINGING,22354
PROMISE_TO_PAY,REASSIGNED BY HARDIK KADAKIA,4607
RINGING,CM  NOT RECEIVING CALL,29418
PAID,CM HAS MADE THE PYMT OF RS 5480 THROUGH AGENCY ON 7/01,21037
PROMISE_TO_PAY,ASSIGNED TO AGENCY JAI MATA DI COLLECTION AGENCY,8147
PAID,PAID,28521
RINGING,RINGING.,25049
CASH_PICK_UP,PIC-UP,13728
RINGING,RNG.,9708
RINGING,RNG,23998
PROMISE_TO_PAY,PAID,14597
NOT_CONTACTABLE,THIS NO IS NOT IN SERVICE.,18497
NOT_CONTACTABLE,NC,11905
PROMISE_TO_PAY,PTP ON 26-11-2018,10952
PAID,CM HAS MADE THE PYMT OF RS 4410 THROUGH AGENCY ON 29/01,27240
NOT_CONTACTABLE,NC,24710
RINGING,RNG,12116
PAID,CM HAS MADE THE PYMT OF RS 3842 THROUGH AGENCY ON 4/01,20661
RINGING,RNG.,8607
NOT_CONTACTABLE,NC,28646
CASH_PICK_UP,PICK UP AT RESIDENCE ADDRESS,24577
RINGING,RNG,27997
PAID,PAID,6152
PROMISE_TO_PAY,PTP 28/1,26619
NOT_CONTACTABLE,WRONG NO.,22977
PAID,LINK SENT,29133
PROMISE_TO_PAY,CM SAID I AM IN VILLAGE HE COME AND MADE THE PAYMENT,2711
FOLLOW_UP,CM WILL PROVIDE DETAILS BY 1.30 PM ..4/12,12815
RINGING,RNG.,9429
FOLLOW_UP,CM IS CHEATED,3616
RINGING,RINGING.,25572
PROMISE_TO_PAY,PROMISE TO PAY BY CASH,9916
CASH_PICK_UP,ASSIGNED TO AGENCY NATRAJ MOTOR,14811
PAID,PAID,19623
PAID,ONLINE PAYMENT MODE ON 26-12-18 ( 3000 RS ),18501
PAID,PAID,20511
RINGING,RNG,26244
PAID,PAID,3435
CASH_PICK_UP,ASSIGNED TO AGENCY AG ENTERPRISES,17768
PAID,CM HAS MADE THE PYMT OF RS 3482 THROUGH AGENCY ON 21/01,25317
PAID,PAID,6399
PROMISE_TO_PAY,REASSIGNED BY HARDIK KADAKIA,8042
NOT_CONTACTABLE,NC.,16840
NOT_CONTACTABLE,THIS NO IS INCORRECT NO.,21246
FOLLOW_UP,CALL BACK TO 30 NOV 2018  CUSTOMER GOING TO VILLAGE,9817
RINGING,CM MOB NO RINGING,26232
RINGING,"RNG 	XXX-XXX-XXXX",27298
PAID,CM GIVEN 1 EMI BY CASH,26381
RINGING,RNG.,15679
RINGING,"RNG 	XXX-XXX-XXXX",27006
RINGING,CM MOB NO RINGING,22313
RINGING,RNG,26199
RINGING,RNG,19316
CASH_PICK_UP,PIC-UP ON 5/2,23420
CASH_PICK_UP,ARRANGE EXECUTIVE AT COLABHA ON 18/01,24521
PROMISE_TO_PAY,CM WILL DO PYMT BY ONLINE ON 12/12,14920
PROMISE_TO_PAY,REASSIGNED BY HARDIK KADAKIA,8187
PAID,CM GIVEN 1 EMI BY CASH,12187
NOT_CONTACTABLE,CM MOB NO NOT REACHABLE,22294
RINGING,ASSIGNED TO AGENCY AG ENTERPRISES,19104
CASH_PICK_UP,ARRANGE EXECUTIVE AT HER RESI ADD ON 2/12,11405
RINGING,XXX-XXX-XXXX RNG,21636
PAID,PAID,1279
PAID,CM GIVEN 1 EMI BY CASH,11998
PAID,PAID,1200
RINGING,RNG,24939
RINGING,RNG.,12444
PAID,PAID,4571
PAID,PAID,26227
FOLLOW_UP,CM SPEAK TO CM HE SAID WRONG NUMBER,29497
CASH_PICK_UP,PIC - UP.,5195
RINGING,RNG,28549
RINGING,RNG,25919
RINGING,RNG.,9526
RINGING,RNG,21933
RINGING,RNG.,6299
PROMISE_TO_PAY,WILL PAY ON 21,17269
PROMISE_TO_PAY,PTP 22/10 BY ONLINE.,3727
PAID,PAID,25807
FOLLOW_UP,CB.,9156
NOT_CONTACTABLE,ASSIGNED TO AGENCY AG ENTERPRISES,21788
CASH_PICK_UP,PIC-UP,11161
RINGING,REASSIGNED BY HARDIK KADAKIA,11651
RINGING,RNG.,15435
RINGING,RNG.,6287
RINGING,REASSIGNED BY HARDIK KADAKIA,23834
CASH_PICK_UP,PIC-UP,12725
PROMISE_TO_PAY,CM SD HE MK THE PAMT EXU COLL TODAY,21169
NOT_CONTACTABLE,NO RING.,23059
PROMISE_TO_PAY,CM WILL MAKE PYMT BY ONLINE ON 3/11,6142
PROMISE_TO_PAY,PTP 3/12,10491
PROMISE_TO_PAY,CM SAID HE PAY AFTER FEW DAYS,25445
PAID,PENALTY PAID ON 28-01-19 RS 2257 BY CASH PAYMENT MODE,27226
RINGING,RNG.,6662
PAID,CM HAS MADE THE PYMT OF RS 4950 THROUGH ONLINE ON 20/11,9772
